start_at,symbol,period,open,high,low,close
1585008000,ETHUSD,1,136.73,137.41,136.73,137.21
1585008060,ETHUSD,1,137.21,137.44,136.97,137.0
1585008120,ETHUSD,1,137.0,137.29,136.9,137.27
1585008180,ETHUSD,1,137.27,137.5,137.04,137.43
1585008240,ETHUSD,1,137.43,137.78,137.39,137.69
1585008300,ETHUSD,1,137.69,137.86,137.55,137.84
1585008360,ETHUSD,1,137.84,137.84,137.64,137.75
1585008420,ETHUSD,1,137.75,137.79,137.54,137.54
1585008480,ETHUSD,1,137.54,137.56,137.0,137.05
1585008540,ETHUSD,1,137.05,137.1,136.32,136.34
1585008600,ETHUSD,1,136.34,136.54,136.1,136.1
1585008660,ETHUSD,1,136.1,136.14,135.76,135.81
1585008720,ETHUSD,1,135.81,135.86,135.45,135.76
1585008780,ETHUSD,1,135.76,136.01,135.75,135.78
1585008840,ETHUSD,1,135.78,136.11,135.78,136.06
1585008900,ETHUSD,1,136.06,136.27,135.91,136.16
1585008960,ETHUSD,1,136.16,136.52,136.04,136.48
1585009020,ETHUSD,1,136.48,136.7,136.45,136.45
1585009080,ETHUSD,1,136.45,136.63,136.45,136.52
1585009140,ETHUSD,1,136.52,136.65,136.49,136.54
1585009200,ETHUSD,1,136.54,136.78,136.52,136.78
1585009260,ETHUSD,1,136.78,136.83,136.37,136.53
1585009320,ETHUSD,1,136.53,136.88,136.49,136.88
1585009380,ETHUSD,1,136.88,137.08,136.88,137.05
1585009440,ETHUSD,1,137.05,137.85,137.05,137.85
1585009500,ETHUSD,1,137.85,138.04,137.7,137.72
1585009560,ETHUSD,1,137.72,137.86,137.31,137.68
1585009620,ETHUSD,1,137.68,137.75,136.86,136.88
1585009680,ETHUSD,1,136.88,137.11,136.62,136.86
1585009740,ETHUSD,1,136.86,137.53,136.86,137.5
1585009800,ETHUSD,1,137.5,137.7,137.5,137.51
1585009860,ETHUSD,1,137.51,137.66,137.24,137.24
1585009920,ETHUSD,1,137.24,137.32,137.19,137.22
1585009980,ETHUSD,1,137.22,137.22,136.6,136.71
1585010040,ETHUSD,1,136.71,136.71,135.84,135.93
1585010100,ETHUSD,1,135.93,136.03,135.88,136.03
1585010160,ETHUSD,1,136.03,136.31,136.03,136.28
1585010220,ETHUSD,1,136.28,136.29,136.03,136.05
1585010280,ETHUSD,1,136.05,136.27,136.01,136.26
1585010340,ETHUSD,1,136.26,136.26,136.06,136.1
1585010400,ETHUSD,1,136.1,136.19,135.62,135.74
1585010460,ETHUSD,1,135.74,135.93,135.65,135.84
1585010520,ETHUSD,1,135.84,135.96,135.84,135.92
1585010580,ETHUSD,1,135.92,136.02,135.91,136.02
1585010640,ETHUSD,1,136.02,136.13,135.85,135.86
1585010700,ETHUSD,1,135.86,135.92,135.36,135.36
1585010760,ETHUSD,1,135.36,135.53,135.03,135.03
1585010820,ETHUSD,1,135.03,135.1,134.79,134.93
1585010880,ETHUSD,1,134.93,134.94,134.63,134.63
1585010940,ETHUSD,1,134.63,134.88,134.4,134.85
1585011000,ETHUSD,1,134.85,135.11,134.69,135.0
1585011060,ETHUSD,1,135.0,135.12,134.95,135.11
1585011120,ETHUSD,1,135.11,135.44,135.11,135.25
1585011180,ETHUSD,1,135.25,135.39,135.18,135.18
1585011240,ETHUSD,1,135.18,135.34,135.15,135.3
1585011300,ETHUSD,1,135.3,135.45,135.3,135.32
1585011360,ETHUSD,1,135.32,135.34,135.11,135.29
1585011420,ETHUSD,1,135.29,135.4,135.23,135.33
1585011480,ETHUSD,1,135.33,135.42,135.33,135.35
1585011540,ETHUSD,1,135.35,135.47,135.35,135.42
1585011600,ETHUSD,1,135.42,135.59,135.41,135.59
1585011660,ETHUSD,1,135.59,135.74,135.59,135.74
1585011720,ETHUSD,1,135.74,135.93,135.7,135.77
1585011780,ETHUSD,1,135.77,135.98,135.77,135.98
1585011840,ETHUSD,1,135.98,136.72,135.98,136.65
1585011900,ETHUSD,1,136.65,137.04,136.65,136.82
1585011960,ETHUSD,1,136.82,136.86,136.58,136.68
1585012020,ETHUSD,1,136.68,136.87,136.53,136.56
1585012080,ETHUSD,1,136.56,136.57,136.39,136.39
1585012140,ETHUSD,1,136.39,136.39,136.02,136.14
1585012200,ETHUSD,1,136.14,136.3,136.07,136.24
1585012260,ETHUSD,1,136.24,136.24,135.94,135.94
1585012320,ETHUSD,1,135.94,135.97,135.88,135.88
1585012380,ETHUSD,1,135.88,135.96,135.75,135.82
1585012440,ETHUSD,1,135.82,135.83,135.57,135.76
1585012500,ETHUSD,1,135.76,135.99,135.63,135.99
1585012560,ETHUSD,1,135.99,136.09,135.97,135.99
1585012620,ETHUSD,1,135.99,136.13,135.97,135.99
1585012680,ETHUSD,1,135.99,136.08,135.92,135.97
1585012740,ETHUSD,1,135.97,135.97,135.75,135.76
1585012800,ETHUSD,1,135.76,135.82,135.47,135.47
1585012860,ETHUSD,1,135.47,135.48,135.0,135.01
1585012920,ETHUSD,1,135.01,135.2,134.98,135.1
1585012980,ETHUSD,1,135.1,135.15,134.98,135.04
1585013040,ETHUSD,1,135.04,135.54,135.04,135.43
1585013100,ETHUSD,1,135.43,135.7,135.33,135.56
1585013160,ETHUSD,1,135.56,135.86,135.56,135.84
1585013220,ETHUSD,1,135.84,135.88,135.72,135.72
1585013280,ETHUSD,1,135.72,135.92,135.72,135.9
1585013340,ETHUSD,1,135.9,136.04,135.9,136.04
1585013400,ETHUSD,1,136.04,136.04,135.92,135.97
1585013460,ETHUSD,1,135.97,136.08,135.97,136.07
1585013520,ETHUSD,1,136.07,136.11,136.02,136.11
1585013580,ETHUSD,1,136.11,136.25,136.01,136.01
1585013640,ETHUSD,1,136.01,136.02,135.93,135.94
1585013700,ETHUSD,1,135.94,136.08,135.85,136.08
1585013760,ETHUSD,1,136.08,136.09,135.89,136.01
1585013820,ETHUSD,1,136.01,136.05,135.64,135.72
1585013880,ETHUSD,1,135.72,135.77,135.57,135.57
1585013940,ETHUSD,1,135.57,135.57,135.52,135.52
1585014000,ETHUSD,1,135.52,135.52,135.25,135.34
1585014060,ETHUSD,1,135.34,135.37,135.29,135.29
1585014120,ETHUSD,1,135.29,135.3,135.1,135.17
1585014180,ETHUSD,1,135.17,135.43,135.17,135.43
1585014240,ETHUSD,1,135.43,135.43,135.37,135.37
1585014300,ETHUSD,1,135.37,135.37,135.27,135.27
1585014360,ETHUSD,1,135.27,135.27,134.92,134.93
1585014420,ETHUSD,1,134.93,135.02,134.92,134.99
1585014480,ETHUSD,1,134.99,135.09,134.99,135.08
1585014540,ETHUSD,1,135.08,135.09,134.78,134.93
1585014600,ETHUSD,1,134.93,134.98,134.9,134.94
1585014660,ETHUSD,1,134.94,135.01,134.94,134.95
1585014720,ETHUSD,1,134.95,135.19,134.81,135.17
1585014780,ETHUSD,1,135.17,135.25,135.13,135.21
1585014840,ETHUSD,1,135.21,135.23,135.14,135.17
1585014900,ETHUSD,1,135.17,135.4,135.17,135.38
1585014960,ETHUSD,1,135.38,135.41,135.35,135.39
1585015020,ETHUSD,1,135.39,135.5,135.35,135.44
1585015080,ETHUSD,1,135.44,135.48,135.37,135.39
1585015140,ETHUSD,1,135.39,135.47,135.34,135.36
1585015200,ETHUSD,1,135.36,135.36,135.03,135.2
1585015260,ETHUSD,1,135.2,135.2,135.07,135.07
1585015320,ETHUSD,1,135.07,135.08,134.86,134.86
1585015380,ETHUSD,1,134.86,134.97,134.83,134.91
1585015440,ETHUSD,1,134.91,135.29,134.91,135.28
1585015500,ETHUSD,1,135.28,135.44,135.28,135.42
1585015560,ETHUSD,1,135.42,135.58,135.42,135.55
1585015620,ETHUSD,1,135.55,135.69,135.43,135.64
1585015680,ETHUSD,1,135.64,135.72,135.56,135.56
1585015740,ETHUSD,1,135.56,135.61,135.48,135.6
1585015800,ETHUSD,1,135.6,135.64,135.59,135.64
1585015860,ETHUSD,1,135.64,135.65,135.56,135.58
1585015920,ETHUSD,1,135.58,135.65,135.58,135.61
1585015980,ETHUSD,1,135.61,135.61,135.49,135.55
1585016040,ETHUSD,1,135.55,135.88,135.55,135.88
1585016100,ETHUSD,1,135.88,136.09,135.88,136.09
1585016160,ETHUSD,1,136.09,136.15,136.0,136.13
1585016220,ETHUSD,1,136.13,136.19,136.07,136.12
1585016280,ETHUSD,1,136.12,136.3,136.09,136.28
1585016340,ETHUSD,1,136.28,136.42,136.11,136.42
1585016400,ETHUSD,1,136.42,136.78,136.35,136.78
1585016460,ETHUSD,1,136.78,136.78,136.42,136.42
1585016520,ETHUSD,1,136.42,136.44,136.29,136.43
1585016580,ETHUSD,1,136.43,136.43,136.32,136.33
1585016640,ETHUSD,1,136.33,136.35,136.2,136.22
1585016700,ETHUSD,1,136.22,136.25,136.14,136.14
1585016760,ETHUSD,1,136.14,136.22,136.01,136.22
1585016820,ETHUSD,1,136.22,136.38,136.18,136.38
