start_at,symbol,period,open,high,low,close
1617321600,ETHUSD,1,1968.28,1971.97,1967.69,1968.73
1617321660,ETHUSD,1,1968.73,1970.38,1966.15,1966.15
1617321720,ETHUSD,1,1966.15,1966.23,1963.16,1963.16
1617321780,ETHUSD,1,1963.16,1963.43,1962.1,1962.1
1617321840,ETHUSD,1,1962.1,1963.2,1959.22,1959.22
1617321900,ETHUSD,1,1959.22,1960.78,1958.03,1958.9
1617321960,ETHUSD,1,1958.9,1960.03,1958.9,1959.49
1617322020,ETHUSD,1,1959.49,1959.49,1955.3,1958.21
1617322080,ETHUSD,1,1958.21,1964.51,1958.1,1964.51
1617322140,ETHUSD,1,1964.51,1964.75,1960.55,1961.89
1617322200,ETHUSD,1,1961.89,1964.83,1961.46,1964.44
1617322260,ETHUSD,1,1964.44,1964.85,1960.71,1961.66
1617322320,ETHUSD,1,1961.66,1963.57,1961.38,1963.57
1617322380,ETHUSD,1,1963.57,1965.34,1963.13,1965.16
1617322440,ETHUSD,1,1965.16,1965.33,1963.4,1963.56
1617322500,ETHUSD,1,1963.56,1965.91,1963.54,1964.33
1617322560,ETHUSD,1,1964.33,1964.54,1960.37,1960.93
1617322620,ETHUSD,1,1960.93,1961.4,1960.53,1960.9
1617322680,ETHUSD,1,1960.9,1961.2,1960.27,1960.39
1617322740,ETHUSD,1,1960.39,1960.39,1959.86,1959.92
1617322800,ETHUSD,1,1959.92,1961.35,1959.39,1959.39
1617322860,ETHUSD,1,1959.39,1959.39,1956.28,1956.46
1617322920,ETHUSD,1,1956.46,1956.46,1951.91,1955.15
1617322980,ETHUSD,1,1955.15,1957.94,1955.13,1957.32
1617323040,ETHUSD,1,1957.32,1957.32,1954.54,1954.8
1617323100,ETHUSD,1,1954.8,1956.74,1954.37,1954.37
1617323160,ETHUSD,1,1954.37,1954.44,1952.33,1952.89
1617323220,ETHUSD,1,1952.89,1954.03,1952.08,1952.08
1617323280,ETHUSD,1,1952.08,1953.23,1949.79,1952.72
1617323340,ETHUSD,1,1952.72,1955.13,1952.72,1954.13
1617323400,ETHUSD,1,1954.13,1954.13,1950.82,1950.82
1617323460,ETHUSD,1,1950.82,1957.91,1950.04,1957.31
1617323520,ETHUSD,1,1957.31,1957.62,1955.46,1956.08
1617323580,ETHUSD,1,1956.08,1957.56,1956.08,1956.93
1617323640,ETHUSD,1,1956.93,1958.86,1956.93,1958.0
1617323700,ETHUSD,1,1958.0,1958.74,1956.57,1958.73
1617323760,ETHUSD,1,1958.73,1959.26,1958.08,1959.15
1617323820,ETHUSD,1,1959.15,1961.17,1959.15,1960.36
1617323880,ETHUSD,1,1960.36,1961.84,1960.35,1961.81
1617323940,ETHUSD,1,1961.81,1962.1,1959.32,1959.67
1617324000,ETHUSD,1,1959.67,1962.44,1959.38,1962.44
1617324060,ETHUSD,1,1962.44,1962.92,1960.32,1960.59
1617324120,ETHUSD,1,1960.59,1961.36,1958.93,1959.43
1617324180,ETHUSD,1,1959.43,1959.56,1957.57,1957.57
1617324240,ETHUSD,1,1957.57,1957.57,1956.18,1956.48
1617324300,ETHUSD,1,1956.48,1957.97,1956.48,1957.2
1617324360,ETHUSD,1,1957.2,1957.86,1956.41,1956.41
1617324420,ETHUSD,1,1956.41,1956.42,1953.58,1955.08
1617324480,ETHUSD,1,1955.08,1958.59,1955.08,1957.82
1617324540,ETHUSD,1,1957.82,1957.82,1955.42,1955.42
1617324600,ETHUSD,1,1955.42,1955.53,1954.05,1954.62
1617324660,ETHUSD,1,1954.62,1955.95,1953.01,1953.67
1617324720,ETHUSD,1,1953.67,1954.47,1953.12,1953.59
1617324780,ETHUSD,1,1953.59,1953.59,1950.91,1951.04
1617324840,ETHUSD,1,1951.04,1951.81,1949.51,1951.79
1617324900,ETHUSD,1,1951.79,1955.66,1951.7,1955.56
1617324960,ETHUSD,1,1955.56,1956.32,1955.02,1956.02
1617325020,ETHUSD,1,1956.02,1956.42,1955.03,1955.04
1617325080,ETHUSD,1,1955.04,1956.16,1954.54,1955.81
1617325140,ETHUSD,1,1955.81,1957.97,1955.52,1957.97
1617325200,ETHUSD,1,1957.97,1962.11,1957.59,1962.11
1617325260,ETHUSD,1,1962.11,1962.98,1959.99,1960.17
1617325320,ETHUSD,1,1960.17,1960.93,1960.17,1960.56
1617325380,ETHUSD,1,1960.56,1961.68,1960.36,1961.43
1617325440,ETHUSD,1,1961.43,1961.95,1959.95,1961.95
1617325500,ETHUSD,1,1961.95,1961.95,1960.5,1960.5
