start_at,symbol,period,open,high,low,close
1627171200,ETHUSD,1,2186.35,2188.05,2186.35,2187.35
1627171260,ETHUSD,1,2187.35,2187.35,2181.28,2184.42
1627171320,ETHUSD,1,2184.42,2189.35,2183.56,2188.61
1627171380,ETHUSD,1,2188.61,2191.34,2188.05,2188.16
1627171440,ETHUSD,1,2188.16,2188.16,2182.01,2183.07
1627171500,ETHUSD,1,2183.07,2184.19,2181.96,2182.86
1627171560,ETHUSD,1,2182.86,2183.07,2180.91,2181.55
1627171620,ETHUSD,1,2181.55,2182.42,2180.99,2182.2
1627171680,ETHUSD,1,2182.2,2186.78,2182.1,2186.78
1627171740,ETHUSD,1,2186.78,2189.0,2185.43,2189.0
1627171800,ETHUSD,1,2189.0,2190.12,2188.38,2188.38
1627171860,ETHUSD,1,2188.38,2190.47,2188.38,2189.81
1627171920,ETHUSD,1,2189.81,2191.74,2189.39,2190.97
1627171980,ETHUSD,1,2190.97,2191.74,2189.97,2189.98
1627172040,ETHUSD,1,2189.98,2191.02,2188.7,2191.02
1627172100,ETHUSD,1,2191.02,2192.59,2191.02,2191.18
1627172160,ETHUSD,1,2191.18,2191.2,2187.16,2190.8
1627172220,ETHUSD,1,2190.8,2192.1,2190.8,2191.77
1627172280,ETHUSD,1,2191.77,2191.83,2191.02,2191.05
1627172340,ETHUSD,1,2191.05,2191.51,2189.83,2191.28
1627172400,ETHUSD,1,2191.28,2192.87,2191.28,2192.77
1627172460,ETHUSD,1,2192.77,2192.78,2191.64,2192.23
1627172520,ETHUSD,1,2192.23,2194.36,2192.23,2194.36
1627172580,ETHUSD,1,2194.36,2194.96,2194.13,2194.57
1627172640,ETHUSD,1,2194.57,2194.57,2193.17,2193.9
1627172700,ETHUSD,1,2193.9,2196.16,2192.66,2194.11
1627172760,ETHUSD,1,2194.11,2194.11,2186.69,2186.79
1627172820,ETHUSD,1,2186.79,2187.06,2181.35,2182.48
1627172880,ETHUSD,1,2182.48,2183.94,2177.18,2177.88
1627172940,ETHUSD,1,2177.88,2181.63,2177.72,2181.38
1627173000,ETHUSD,1,2181.38,2184.25,2180.86,2183.4
1627173060,ETHUSD,1,2183.4,2183.4,2173.68,2174.34
1627173120,ETHUSD,1,2174.34,2174.97,2171.66,2173.76
1627173180,ETHUSD,1,2173.76,2174.89,2172.95,2173.22
1627173240,ETHUSD,1,2173.22,2174.87,2173.17,2174.87
1627173300,ETHUSD,1,2174.87,2177.5,2174.79,2177.34
1627173360,ETHUSD,1,2177.34,2177.53,2175.86,2176.42
1627173420,ETHUSD,1,2176.42,2176.42,2173.91,2175.45
1627173480,ETHUSD,1,2175.45,2176.9,2175.45,2176.63
1627173540,ETHUSD,1,2176.63,2176.66,2170.95,2173.0
1627173600,ETHUSD,1,2173.0,2173.28,2168.41,2169.51
1627173660,ETHUSD,1,2169.51,2170.96,2169.51,2170.8
1627173720,ETHUSD,1,2170.8,2170.8,2165.78,2165.78
1627173780,ETHUSD,1,2165.78,2165.78,2161.76,2161.76
1627173840,ETHUSD,1,2161.76,2162.16,2157.12,2158.27
1627173900,ETHUSD,1,2158.27,2158.47,2146.61,2151.93
1627173960,ETHUSD,1,2151.93,2151.93,2148.93,2150.02
1627174020,ETHUSD,1,2150.02,2150.36,2147.44,2148.01
1627174080,ETHUSD,1,2148.01,2148.01,2145.63,2146.58
1627174140,ETHUSD,1,2146.58,2147.87,2143.0,2146.29
1627174200,ETHUSD,1,2146.29,2151.51,2146.29,2150.27
1627174260,ETHUSD,1,2150.27,2154.45,2149.88,2154.06
1627174320,ETHUSD,1,2154.06,2155.16,2152.46,2152.9
1627174380,ETHUSD,1,2152.9,2153.69,2152.63,2153.29
1627174440,ETHUSD,1,2153.29,2154.2,2153.03,2153.31
1627174500,ETHUSD,1,2153.31,2153.31,2149.81,2151.58
1627174560,ETHUSD,1,2151.58,2153.02,2151.2,2152.54
1627174620,ETHUSD,1,2152.54,2152.54,2151.08,2151.08
1627174680,ETHUSD,1,2151.08,2152.73,2150.84,2152.73
1627174740,ETHUSD,1,2152.73,2153.94,2152.73,2153.92
1627174800,ETHUSD,1,2153.92,2154.03,2146.99,2147.71
1627174860,ETHUSD,1,2147.71,2147.79,2146.72,2147.41
1627174920,ETHUSD,1,2147.41,2152.29,2147.41,2151.94
1627174980,ETHUSD,1,2151.94,2151.94,2148.3,2148.53
1627175040,ETHUSD,1,2148.53,2149.18,2148.3,2149.07
1627175100,ETHUSD,1,2149.07,2151.1,2149.07,2151.07
1627175160,ETHUSD,1,2151.07,2154.13,2150.98,2154.13
1627175220,ETHUSD,1,2154.13,2159.85,2154.13,2159.13
1627175280,ETHUSD,1,2159.13,2163.12,2158.93,2162.3
1627175340,ETHUSD,1,2162.3,2162.46,2159.63,2160.06
1627175400,ETHUSD,1,2160.06,2160.64,2159.01,2159.22
1627175460,ETHUSD,1,2159.22,2159.9,2159.02,2159.29
1627175520,ETHUSD,1,2159.29,2160.67,2158.75,2159.98
1627175580,ETHUSD,1,2159.98,2159.98,2158.98,2159.72
1627175640,ETHUSD,1,2159.72,2161.84,2159.72,2161.84
1627175700,ETHUSD,1,2161.84,2161.95,2152.97,2153.23
1627175760,ETHUSD,1,2153.23,2157.31,2153.2,2157.31
1627175820,ETHUSD,1,2157.31,2157.59,2155.95,2156.15
1627175880,ETHUSD,1,2156.15,2156.15,2154.06,2154.31
1627175940,ETHUSD,1,2154.31,2155.05,2154.06,2155.05
1627176000,ETHUSD,1,2155.05,2156.6,2154.79,2155.05
1627176060,ETHUSD,1,2155.05,2155.05,2151.25,2151.25
1627176120,ETHUSD,1,2151.25,2151.95,2150.7,2151.46
1627176180,ETHUSD,1,2151.46,2151.46,2149.79,2149.8
1627176240,ETHUSD,1,2149.8,2151.22,2149.8,2151.18
1627176300,ETHUSD,1,2151.18,2152.48,2151.12,2151.13
1627176360,ETHUSD,1,2151.13,2151.13,2149.01,2149.06
1627176420,ETHUSD,1,2149.06,2151.11,2149.06,2150.21
1627176480,ETHUSD,1,2150.21,2151.39,2150.21,2151.11
1627176540,ETHUSD,1,2151.11,2152.21,2150.05,2150.52
1627176600,ETHUSD,1,2150.52,2150.52,2147.15,2147.15
1627176660,ETHUSD,1,2147.15,2149.1,2147.15,2149.1
1627176720,ETHUSD,1,2149.1,2152.12,2149.1,2151.27
1627176780,ETHUSD,1,2151.27,2151.73,2149.85,2150.26
1627176840,ETHUSD,1,2150.26,2155.89,2150.06,2155.73
1627176900,ETHUSD,1,2155.73,2155.73,2153.74,2153.74
1627176960,ETHUSD,1,2153.74,2156.1,2153.28,2155.18
1627177020,ETHUSD,1,2155.18,2155.18,2154.01,2154.04
1627177080,ETHUSD,1,2154.04,2154.22,2153.15,2153.15
1627177140,ETHUSD,1,2153.15,2153.63,2152.45,2152.82
1627177200,ETHUSD,1,2152.82,2152.9,2152.29,2152.41
1627177260,ETHUSD,1,2152.41,2152.41,2150.98,2151.09
1627177320,ETHUSD,1,2151.09,2151.09,2148.79,2149.0
1627177380,ETHUSD,1,2149.0,2151.43,2149.0,2150.46
1627177440,ETHUSD,1,2150.46,2153.42,2150.46,2152.71
1627177500,ETHUSD,1,2152.71,2153.08,2149.48,2149.48
1627177560,ETHUSD,1,2149.48,2150.04,2148.89,2148.89
1627177620,ETHUSD,1,2148.89,2148.89,2147.18,2147.97
1627177680,ETHUSD,1,2147.97,2147.97,2145.96,2146.49
1627177740,ETHUSD,1,2146.49,2147.11,2142.99,2147.11
1627177800,ETHUSD,1,2147.11,2151.61,2147.11,2151.15
1627177860,ETHUSD,1,2151.15,2151.25,2147.57,2147.57
1627177920,ETHUSD,1,2147.57,2147.57,2145.0,2145.6
1627177980,ETHUSD,1,2145.6,2146.41,2145.0,2146.02
1627178040,ETHUSD,1,2146.02,2146.56,2143.29,2143.49
1627178100,ETHUSD,1,2143.49,2143.82,2139.68,2143.61
1627178160,ETHUSD,1,2143.61,2144.42,2142.4,2143.07
1627178220,ETHUSD,1,2143.07,2143.07,2141.36,2142.06
1627178280,ETHUSD,1,2142.06,2144.89,2142.06,2144.73
1627178340,ETHUSD,1,2144.73,2144.78,2143.67,2143.73
1627178400,ETHUSD,1,2143.73,2143.95,2142.77,2143.95
1627178460,ETHUSD,1,2143.95,2146.25,2143.69,2146.25
1627178520,ETHUSD,1,2146.25,2147.08,2146.25,2147.05
1627178580,ETHUSD,1,2147.05,2148.18,2146.67,2147.45
1627178640,ETHUSD,1,2147.45,2147.45,2143.02,2143.02
1627178700,ETHUSD,1,2143.02,2144.68,2142.38,2144.51
1627178760,ETHUSD,1,2144.51,2147.07,2144.51,2146.56
1627178820,ETHUSD,1,2146.56,2148.0,2146.4,2147.69
1627178880,ETHUSD,1,2147.69,2148.04,2147.47,2147.47
1627178940,ETHUSD,1,2147.47,2148.98,2147.47,2148.94
1627179000,ETHUSD,1,2148.94,2149.46,2148.52,2149.02
1627179060,ETHUSD,1,2149.02,2150.67,2149.02,2149.17
1627179120,ETHUSD,1,2149.17,2149.18,2145.5,2145.5
1627179180,ETHUSD,1,2145.5,2147.58,2145.49,2147.58
1627179240,ETHUSD,1,2147.58,2147.83,2146.98,2147.74
1627179300,ETHUSD,1,2147.74,2152.61,2147.74,2152.5
1627179360,ETHUSD,1,2152.5,2154.6,2150.25,2154.6
1627179420,ETHUSD,1,2154.6,2156.57,2153.67,2154.7
1627179480,ETHUSD,1,2154.7,2155.86,2154.24,2155.61
1627179540,ETHUSD,1,2155.61,2156.05,2155.1,2155.3
1627179600,ETHUSD,1,2155.3,2158.11,2154.78,2157.7
1627179660,ETHUSD,1,2157.7,2157.71,2155.36,2157.23
1627179720,ETHUSD,1,2157.23,2157.33,2156.04,2156.42
1627179780,ETHUSD,1,2156.42,2156.57,2155.98,2156.54
1627179840,ETHUSD,1,2156.54,2156.54,2154.84,2155.73
1627179900,ETHUSD,1,2155.73,2155.82,2154.52,2154.52
1627179960,ETHUSD,1,2154.52,2154.52,2151.46,2152.31
1627180020,ETHUSD,1,2152.31,2153.52,2152.18,2153.19
1627180080,ETHUSD,1,2153.19,2154.06,2152.82,2153.88
1627180140,ETHUSD,1,2153.88,2153.88,2153.34,2153.73
1627180200,ETHUSD,1,2153.73,2155.73,2153.72,2155.73
1627180260,ETHUSD,1,2155.73,2158.17,2155.73,2156.99
1627180320,ETHUSD,1,2156.99,2157.08,2156.12,2156.17
1627180380,ETHUSD,1,2156.17,2156.48,2156.11,2156.26
1627180440,ETHUSD,1,2156.26,2156.59,2155.69,2156.55
1627180500,ETHUSD,1,2156.55,2156.55,2153.84,2153.95
1627180560,ETHUSD,1,2153.95,2154.57,2153.62,2153.62
1627180620,ETHUSD,1,2153.62,2154.69,2153.07,2154.4
1627180680,ETHUSD,1,2154.4,2155.25,2154.05,2154.06
1627180740,ETHUSD,1,2154.06,2154.21,2152.24,2154.08
1627180800,ETHUSD,1,2154.08,2154.47,2154.08,2154.47
1627180860,ETHUSD,1,2154.47,2156.55,2154.47,2156.33
1627180920,ETHUSD,1,2156.33,2156.52,2154.96,2155.07
1627180980,ETHUSD,1,2155.07,2155.45,2154.58,2154.98
1627181040,ETHUSD,1,2154.98,2155.05,2154.6,2155.04
1627181100,ETHUSD,1,2155.04,2155.53,2154.61,2154.61
1627181160,ETHUSD,1,2154.61,2157.77,2154.61,2157.77
1627181220,ETHUSD,1,2157.77,2159.64,2157.77,2158.31
1627181280,ETHUSD,1,2158.31,2159.26,2158.02,2158.86
1627181340,ETHUSD,1,2158.86,2159.09,2157.76,2158.18
1627181400,ETHUSD,1,2158.18,2159.49,2158.18,2158.97
1627181460,ETHUSD,1,2158.97,2159.72,2158.97,2159.72
1627181520,ETHUSD,1,2159.72,2164.19,2159.72,2163.04
1627181580,ETHUSD,1,2163.04,2163.04,2161.38,2161.94
1627181640,ETHUSD,1,2161.94,2162.81,2161.43,2162.5
1627181700,ETHUSD,1,2162.5,2165.72,2162.5,2165.29
1627181760,ETHUSD,1,2165.29,2165.81,2164.12,2165.69
1627181820,ETHUSD,1,2165.69,2168.68,2165.25,2167.25
1627181880,ETHUSD,1,2167.25,2167.39,2164.61,2165.44
1627181940,ETHUSD,1,2165.44,2165.68,2165.01,2165.01
1627182000,ETHUSD,1,2165.01,2168.12,2165.01,2167.56
1627182060,ETHUSD,1,2167.56,2168.79,2167.56,2168.65
1627182120,ETHUSD,1,2168.65,2169.63,2168.65,2169.33
1627182180,ETHUSD,1,2169.33,2172.51,2169.18,2172.34
1627182240,ETHUSD,1,2172.34,2172.34,2170.66,2171.83
1627182300,ETHUSD,1,2171.83,2173.74,2171.6,2172.6
1627182360,ETHUSD,1,2172.6,2172.66,2171.58,2171.8
1627182420,ETHUSD,1,2171.8,2171.8,2170.86,2171.17
1627182480,ETHUSD,1,2171.17,2171.78,2171.06,2171.06
1627182540,ETHUSD,1,2171.06,2171.56,2170.49,2171.15
1627182600,ETHUSD,1,2171.15,2171.59,2170.94,2171.27
1627182660,ETHUSD,1,2171.27,2171.61,2171.16,2171.19
1627182720,ETHUSD,1,2171.19,2172.05,2170.99,2171.59
1627182780,ETHUSD,1,2171.59,2172.42,2171.59,2172.3
1627182840,ETHUSD,1,2172.3,2172.55,2171.28,2172.47
1627182900,ETHUSD,1,2172.47,2174.39,2171.44,2171.44
1627182960,ETHUSD,1,2171.44,2171.44,2169.0,2169.9
1627183020,ETHUSD,1,2169.9,2170.11,2167.22,2167.72
1627183080,ETHUSD,1,2167.72,2167.95,2166.93,2167.4
1627183140,ETHUSD,1,2167.4,2168.41,2167.4,2168.13
1627183200,ETHUSD,1,2168.13,2168.18,2164.41,2164.43
1627183260,ETHUSD,1,2164.43,2166.4,2164.43,2166.18
1627183320,ETHUSD,1,2166.18,2168.1,2165.95,2167.86
1627183380,ETHUSD,1,2167.86,2168.77,2167.19,2167.19
1627183440,ETHUSD,1,2167.19,2168.69,2167.19,2168.14
1627183500,ETHUSD,1,2168.14,2169.11,2167.86,2167.87
1627183560,ETHUSD,1,2167.87,2168.06,2167.48,2167.69
1627183620,ETHUSD,1,2167.69,2167.95,2166.25,2167.62
1627183680,ETHUSD,1,2167.62,2169.68,2167.62,2169.65
1627183740,ETHUSD,1,2169.65,2173.94,2169.65,2173.66
1627183800,ETHUSD,1,2173.66,2173.66,2170.63,2171.06
1627183860,ETHUSD,1,2171.06,2171.06,2170.68,2170.97
1627183920,ETHUSD,1,2170.97,2170.97,2168.8,2168.8
1627183980,ETHUSD,1,2168.8,2169.8,2168.35,2169.03
1627184040,ETHUSD,1,2169.03,2169.03,2168.21,2168.21
1627184100,ETHUSD,1,2168.21,2169.73,2168.21,2168.35
1627184160,ETHUSD,1,2168.35,2168.65,2166.66,2166.7
1627184220,ETHUSD,1,2166.7,2167.99,2166.41,2167.23
1627184280,ETHUSD,1,2167.23,2168.01,2166.91,2167.66
1627184340,ETHUSD,1,2167.66,2168.37,2167.44,2168.37
1627184400,ETHUSD,1,2168.37,2170.05,2168.37,2169.24
1627184460,ETHUSD,1,2169.24,2169.27,2168.37,2168.95
1627184520,ETHUSD,1,2168.95,2170.14,2168.95,2169.51
1627184580,ETHUSD,1,2169.51,2169.72,2167.74,2167.74
1627184640,ETHUSD,1,2167.74,2167.74,2165.75,2165.94
1627184700,ETHUSD,1,2165.94,2166.01,2164.39,2164.39
1627184760,ETHUSD,1,2164.39,2165.16,2163.74,2163.74
1627184820,ETHUSD,1,2163.74,2163.83,2163.18,2163.81
1627184880,ETHUSD,1,2163.81,2164.66,2163.81,2164.27
1627184940,ETHUSD,1,2164.27,2164.82,2164.27,2164.82
1627185000,ETHUSD,1,2164.82,2164.82,2163.34,2164.23
1627185060,ETHUSD,1,2164.23,2164.92,2163.92,2164.92
1627185120,ETHUSD,1,2164.92,2165.28,2164.49,2164.5
1627185180,ETHUSD,1,2164.5,2165.28,2164.37,2164.5
1627185240,ETHUSD,1,2164.5,2164.5,2163.82,2163.82
1627185300,ETHUSD,1,2163.82,2163.84,2160.46,2160.49
1627185360,ETHUSD,1,2160.49,2160.49,2155.16,2156.46
1627185420,ETHUSD,1,2156.46,2156.58,2155.84,2156.58
1627185480,ETHUSD,1,2156.58,2157.2,2155.03,2155.03
1627185540,ETHUSD,1,2155.03,2155.17,2153.92,2154.36
1627185600,ETHUSD,1,2154.36,2157.57,2153.25,2157.54
