start_at,symbol,period,open,high,low,close
1623456000,ETHUSD,1,2355.41,2356.61,2351.63,2352.08
1623456060,ETHUSD,1,2352.08,2358.83,2352.08,2355.6
1623456120,ETHUSD,1,2355.6,2355.75,2345.8,2345.8
1623456180,ETHUSD,1,2345.8,2346.88,2342.48,2342.98
1623456240,ETHUSD,1,2342.98,2342.98,2338.23,2339.54
1623456300,ETHUSD,1,2339.54,2353.87,2339.25,2352.22
1623456360,ETHUSD,1,2352.22,2360.65,2350.79,2359.92
1623456420,ETHUSD,1,2359.92,2365.59,2359.61,2362.0
1623456480,ETHUSD,1,2362.0,2362.66,2355.75,2355.75
1623456540,ETHUSD,1,2355.75,2355.75,2351.86,2355.45
1623456600,ETHUSD,1,2355.45,2355.48,2349.44,2349.44
1623456660,ETHUSD,1,2349.44,2349.44,2344.64,2346.46
1623456720,ETHUSD,1,2346.46,2352.8,2346.46,2352.8
1623456780,ETHUSD,1,2352.8,2352.8,2344.29,2344.49
1623456840,ETHUSD,1,2344.49,2345.82,2344.28,2344.54
1623456900,ETHUSD,1,2344.54,2344.54,2336.91,2337.46
1623456960,ETHUSD,1,2337.46,2343.2,2337.02,2339.06
1623457020,ETHUSD,1,2339.06,2339.48,2334.3,2338.53
1623457080,ETHUSD,1,2338.53,2343.6,2335.87,2343.09
1623457140,ETHUSD,1,2343.09,2343.81,2339.51,2342.0
1623457200,ETHUSD,1,2342.0,2342.0,2337.13,2337.18
1623457260,ETHUSD,1,2337.18,2339.76,2335.22,2337.65
1623457320,ETHUSD,1,2337.65,2337.67,2333.43,2334.47
1623457380,ETHUSD,1,2334.47,2336.99,2334.47,2335.68
1623457440,ETHUSD,1,2335.68,2337.96,2335.62,2336.87
1623457500,ETHUSD,1,2336.87,2337.09,2332.2,2332.2
1623457560,ETHUSD,1,2332.2,2334.76,2332.02,2333.08
1623457620,ETHUSD,1,2333.08,2334.56,2331.85,2334.06
1623457680,ETHUSD,1,2334.06,2334.06,2329.23,2329.84
1623457740,ETHUSD,1,2329.84,2334.18,2329.49,2331.74
1623457800,ETHUSD,1,2331.74,2332.56,2329.46,2329.48
1623457860,ETHUSD,1,2329.48,2335.91,2329.02,2335.91
1623457920,ETHUSD,1,2335.91,2341.55,2335.41,2338.99
1623457980,ETHUSD,1,2338.99,2338.99,2337.17,2338.07
1623458040,ETHUSD,1,2338.07,2338.99,2336.77,2337.26
1623458100,ETHUSD,1,2337.26,2341.56,2336.86,2341.13
1623458160,ETHUSD,1,2341.13,2346.11,2341.13,2345.46
1623458220,ETHUSD,1,2345.46,2347.2,2345.4,2347.2
1623458280,ETHUSD,1,2347.2,2347.2,2345.89,2346.71
1623458340,ETHUSD,1,2346.71,2346.74,2344.69,2344.7
1623458400,ETHUSD,1,2344.7,2347.52,2344.7,2344.86
1623458460,ETHUSD,1,2344.86,2344.86,2340.73,2341.42
1623458520,ETHUSD,1,2341.42,2342.5,2338.47,2338.47
1623458580,ETHUSD,1,2338.47,2338.52,2336.75,2336.9
1623458640,ETHUSD,1,2336.9,2337.91,2336.28,2336.31
1623458700,ETHUSD,1,2336.31,2336.31,2332.25,2332.43
1623458760,ETHUSD,1,2332.43,2336.16,2331.27,2335.08
1623458820,ETHUSD,1,2335.08,2341.42,2334.59,2341.12
1623458880,ETHUSD,1,2341.12,2346.69,2340.56,2346.64
1623458940,ETHUSD,1,2346.64,2346.64,2344.36,2345.49
1623459000,ETHUSD,1,2345.49,2348.83,2345.49,2347.44
1623459060,ETHUSD,1,2347.44,2347.59,2343.43,2345.65
1623459120,ETHUSD,1,2345.65,2349.44,2344.94,2349.41
1623459180,ETHUSD,1,2349.41,2349.49,2347.44,2349.14
1623459240,ETHUSD,1,2349.14,2351.05,2347.76,2347.92
1623459300,ETHUSD,1,2347.92,2347.93,2343.21,2343.34
1623459360,ETHUSD,1,2343.34,2343.37,2339.28,2341.41
1623459420,ETHUSD,1,2341.41,2341.41,2338.29,2338.85
1623459480,ETHUSD,1,2338.85,2338.89,2336.62,2336.62
1623459540,ETHUSD,1,2336.62,2341.8,2335.38,2341.48
1623459600,ETHUSD,1,2341.48,2341.48,2332.55,2332.89
1623459660,ETHUSD,1,2332.89,2335.03,2332.48,2335.03
1623459720,ETHUSD,1,2335.03,2335.61,2332.55,2334.09
1623459780,ETHUSD,1,2334.09,2334.18,2332.08,2333.82
1623459840,ETHUSD,1,2333.82,2338.67,2333.82,2338.08
1623459900,ETHUSD,1,2338.08,2341.89,2335.8,2341.89
1623459960,ETHUSD,1,2341.89,2346.85,2341.69,2345.97
1623460020,ETHUSD,1,2345.97,2346.7,2343.41,2343.41
1623460080,ETHUSD,1,2343.41,2345.9,2343.14,2344.6
1623460140,ETHUSD,1,2344.6,2345.04,2343.67,2345.04
1623460200,ETHUSD,1,2345.04,2347.84,2344.58,2347.75
1623460260,ETHUSD,1,2347.75,2347.75,2344.11,2344.11
1623460320,ETHUSD,1,2344.11,2345.13,2343.43,2345.12
1623460380,ETHUSD,1,2345.12,2345.52,2343.48,2345.35
1623460440,ETHUSD,1,2345.35,2350.51,2345.35,2349.24
1623460500,ETHUSD,1,2349.24,2349.26,2341.26,2341.26
1623460560,ETHUSD,1,2341.26,2341.63,2339.73,2341.36
1623460620,ETHUSD,1,2341.36,2346.47,2341.36,2344.48
1623460680,ETHUSD,1,2344.48,2344.48,2340.02,2340.4
1623460740,ETHUSD,1,2340.4,2341.84,2339.58,2339.74
1623460800,ETHUSD,1,2339.74,2339.92,2336.02,2336.66
1623460860,ETHUSD,1,2336.66,2338.71,2336.49,2336.92
1623460920,ETHUSD,1,2336.92,2337.02,2335.25,2335.25
1623460980,ETHUSD,1,2335.25,2337.15,2332.98,2336.31
1623461040,ETHUSD,1,2336.31,2337.85,2335.4,2337.58
1623461100,ETHUSD,1,2337.58,2338.63,2336.11,2337.37
1623461160,ETHUSD,1,2337.37,2337.37,2334.59,2335.38
1623461220,ETHUSD,1,2335.38,2335.98,2334.42,2335.73
1623461280,ETHUSD,1,2335.73,2336.92,2333.64,2333.68
1623461340,ETHUSD,1,2333.68,2333.81,2314.1,2317.09
1623461400,ETHUSD,1,2317.09,2317.97,2307.87,2309.41
1623461460,ETHUSD,1,2309.41,2312.14,2303.43,2311.65
1623461520,ETHUSD,1,2311.65,2311.65,2306.63,2307.1
1623461580,ETHUSD,1,2307.1,2308.81,2304.55,2305.01
1623461640,ETHUSD,1,2305.01,2309.12,2303.21,2304.05
1623461700,ETHUSD,1,2304.05,2304.19,2299.49,2299.98
1623461760,ETHUSD,1,2299.98,2306.87,2299.98,2302.32
1623461820,ETHUSD,1,2302.32,2306.41,2300.35,2306.35
1623461880,ETHUSD,1,2306.35,2306.83,2303.42,2304.58
1623461940,ETHUSD,1,2304.58,2306.38,2301.16,2305.61
1623462000,ETHUSD,1,2305.61,2307.44,2304.75,2307.04
1623462060,ETHUSD,1,2307.04,2312.98,2306.89,2312.64
1623462120,ETHUSD,1,2312.64,2312.64,2308.92,2309.83
1623462180,ETHUSD,1,2309.83,2309.91,2304.88,2304.93
1623462240,ETHUSD,1,2304.93,2307.69,2304.03,2304.99
1623462300,ETHUSD,1,2304.99,2309.97,2304.39,2309.05
1623462360,ETHUSD,1,2309.05,2311.58,2307.65,2309.88
1623462420,ETHUSD,1,2309.88,2312.79,2309.66,2312.79
