start_at,symbol,period,open,high,low,close
1675036800,ETHUSD,1,1645.0,1645.14,1643.88,1643.93
1675036860,ETHUSD,1,1643.93,1645.08,1643.9,1644.03
1675036920,ETHUSD,1,1644.03,1644.6,1643.51,1643.73
1675036980,ETHUSD,1,1643.73,1645.05,1643.59,1644.66
1675037040,ETHUSD,1,1644.66,1646.35,1643.82,1646.17
1675037100,ETHUSD,1,1646.17,1646.35,1644.51,1644.71
1675037160,ETHUSD,1,1644.71,1646.7,1644.5,1646.66
1675037220,ETHUSD,1,1646.66,1646.83,1646.02,1646.58
1675037280,ETHUSD,1,1646.58,1647.33,1645.73,1646.57
1675037340,ETHUSD,1,1646.57,1647.1,1645.95,1646.71
1675037400,ETHUSD,1,1646.71,1647.12,1646.59,1647.04
1675037460,ETHUSD,1,1647.04,1647.16,1645.64,1645.93
1675037520,ETHUSD,1,1645.93,1646.68,1645.24,1646.51
1675037580,ETHUSD,1,1646.51,1646.62,1645.4,1645.54
1675037640,ETHUSD,1,1645.54,1645.81,1645.23,1645.42
1675037700,ETHUSD,1,1645.42,1646.0,1645.3,1645.85
1675037760,ETHUSD,1,1645.85,1645.9,1644.46,1644.5
1675037820,ETHUSD,1,1644.5,1644.61,1642.18,1642.41
1675037880,ETHUSD,1,1642.41,1642.77,1636.92,1638.58
1675037940,ETHUSD,1,1638.58,1639.35,1636.5,1638.46
1675038000,ETHUSD,1,1638.46,1640.52,1637.37,1640.33
1675038060,ETHUSD,1,1640.33,1640.96,1639.04,1639.47
1675038120,ETHUSD,1,1639.47,1639.61,1638.62,1639.28
1675038180,ETHUSD,1,1639.28,1639.38,1637.84,1637.85
1675038240,ETHUSD,1,1637.85,1639.82,1637.48,1639.76
1675038300,ETHUSD,1,1639.76,1640.17,1639.58,1640.17
1675038360,ETHUSD,1,1640.17,1640.22,1638.16,1638.28
1675038420,ETHUSD,1,1638.28,1639.8,1638.24,1639.73
1675038480,ETHUSD,1,1639.73,1640.04,1638.19,1638.76
1675038540,ETHUSD,1,1638.76,1640.09,1638.62,1640.0
1675038600,ETHUSD,1,1640.0,1640.42,1639.24,1639.48
1675038660,ETHUSD,1,1639.48,1640.76,1639.44,1639.96
1675038720,ETHUSD,1,1639.96,1641.57,1639.85,1641.48
1675038780,ETHUSD,1,1641.48,1642.19,1641.23,1642.03
1675038840,ETHUSD,1,1642.03,1642.71,1642.03,1642.66
1675038900,ETHUSD,1,1642.66,1643.38,1642.46,1643.26
1675038960,ETHUSD,1,1643.26,1643.64,1642.31,1642.9
1675039020,ETHUSD,1,1642.9,1643.34,1642.26,1643.13
1675039080,ETHUSD,1,1643.13,1643.84,1643.1,1643.73
1675039140,ETHUSD,1,1643.73,1643.82,1642.65,1643.18
1675039200,ETHUSD,1,1643.18,1643.71,1642.5,1642.52
1675039260,ETHUSD,1,1642.52,1642.82,1641.95,1642.74
1675039320,ETHUSD,1,1642.74,1643.0,1642.19,1642.42
1675039380,ETHUSD,1,1642.42,1642.59,1642.09,1642.49
1675039440,ETHUSD,1,1642.49,1643.31,1642.4,1643.04
1675039500,ETHUSD,1,1643.04,1643.24,1642.21,1642.73
1675039560,ETHUSD,1,1642.73,1644.21,1642.31,1644.2
1675039620,ETHUSD,1,1644.2,1644.99,1643.76,1644.94
1675039680,ETHUSD,1,1644.94,1645.41,1644.83,1645.18
1675039740,ETHUSD,1,1645.18,1646.34,1645.06,1646.24
1675039800,ETHUSD,1,1646.24,1646.58,1645.39,1645.81
1675039860,ETHUSD,1,1645.81,1646.37,1645.68,1646.34
1675039920,ETHUSD,1,1646.34,1646.53,1645.66,1646.11
1675039980,ETHUSD,1,1646.11,1646.51,1646.09,1646.41
1675040040,ETHUSD,1,1646.41,1646.59,1646.12,1646.55
1675040100,ETHUSD,1,1646.55,1646.65,1645.48,1645.72
1675040160,ETHUSD,1,1645.72,1645.94,1645.61,1645.88
1675040220,ETHUSD,1,1645.88,1646.08,1645.68,1645.78
1675040280,ETHUSD,1,1645.78,1646.45,1645.68,1646.15
1675040340,ETHUSD,1,1646.15,1646.41,1645.7,1646.14
1675040400,ETHUSD,1,1646.14,1646.3,1645.13,1645.21
1675040460,ETHUSD,1,1645.21,1646.63,1644.93,1646.56
1675040520,ETHUSD,1,1646.56,1647.3,1646.55,1646.88
1675040580,ETHUSD,1,1646.88,1647.42,1646.68,1647.39
1675040640,ETHUSD,1,1647.39,1647.46,1645.93,1646.02
1675040700,ETHUSD,1,1646.02,1646.05,1644.94,1645.05
1675040760,ETHUSD,1,1645.05,1645.21,1644.05,1644.11
1675040820,ETHUSD,1,1644.11,1644.49,1642.97,1643.56
1675040880,ETHUSD,1,1643.56,1644.02,1643.0,1643.06
1675040940,ETHUSD,1,1643.06,1643.1,1641.9,1642.62
1675041000,ETHUSD,1,1642.62,1643.16,1642.21,1643.08
1675041060,ETHUSD,1,1643.08,1643.26,1642.1,1642.89
1675041120,ETHUSD,1,1642.89,1642.91,1641.0,1641.47
1675041180,ETHUSD,1,1641.47,1641.57,1640.8,1641.4
1675041240,ETHUSD,1,1641.4,1641.74,1639.9,1640.24
1675041300,ETHUSD,1,1640.24,1640.59,1639.95,1640.29
1675041360,ETHUSD,1,1640.29,1640.88,1637.69,1637.7
1675041420,ETHUSD,1,1637.7,1640.59,1636.12,1640.28
1675041480,ETHUSD,1,1640.28,1641.49,1639.48,1639.52
1675041540,ETHUSD,1,1639.52,1639.54,1636.56,1637.5
1675041600,ETHUSD,1,1637.5,1637.67,1634.59,1635.16
1675041660,ETHUSD,1,1635.16,1636.5,1634.97,1635.8
1675041720,ETHUSD,1,1635.8,1636.26,1633.73,1635.85
1675041780,ETHUSD,1,1635.85,1636.56,1635.35,1635.98
1675041840,ETHUSD,1,1635.98,1636.72,1635.91,1636.61
1675041900,ETHUSD,1,1636.61,1638.24,1636.5,1637.87
1675041960,ETHUSD,1,1637.87,1638.39,1637.64,1638.37
1675042020,ETHUSD,1,1638.37,1639.51,1638.25,1639.37
1675042080,ETHUSD,1,1639.37,1639.69,1638.6,1638.8
1675042140,ETHUSD,1,1638.8,1639.73,1638.77,1639.64
1675042200,ETHUSD,1,1639.64,1639.78,1638.51,1638.68
1675042260,ETHUSD,1,1638.68,1639.27,1638.34,1638.91
1675042320,ETHUSD,1,1638.91,1639.05,1638.5,1638.97
1675042380,ETHUSD,1,1638.97,1639.25,1638.43,1638.63
1675042440,ETHUSD,1,1638.63,1639.01,1638.19,1638.26
1675042500,ETHUSD,1,1638.26,1638.74,1637.55,1637.9
1675042560,ETHUSD,1,1637.9,1638.3,1637.3,1638.24
1675042620,ETHUSD,1,1638.24,1638.34,1637.64,1637.69
1675042680,ETHUSD,1,1637.69,1637.69,1635.96,1636.33
1675042740,ETHUSD,1,1636.33,1637.34,1636.2,1636.94
1675042800,ETHUSD,1,1636.94,1638.39,1636.47,1638.27
1675042860,ETHUSD,1,1638.27,1638.85,1637.9,1638.59
1675042920,ETHUSD,1,1638.59,1638.9,1638.34,1638.84
1675042980,ETHUSD,1,1638.84,1639.5,1638.78,1639.23
1675043040,ETHUSD,1,1639.23,1639.45,1638.85,1639.39
1675043100,ETHUSD,1,1639.39,1639.56,1638.56,1638.81
1675043160,ETHUSD,1,1638.81,1639.12,1638.56,1639.07
1675043220,ETHUSD,1,1639.07,1639.31,1638.26,1639.1
1675043280,ETHUSD,1,1639.1,1639.82,1639.01,1639.69
1675043340,ETHUSD,1,1639.69,1639.81,1637.76,1638.01
1675043400,ETHUSD,1,1638.01,1638.68,1637.78,1638.52
1675043460,ETHUSD,1,1638.52,1638.63,1637.8,1638.21
1675043520,ETHUSD,1,1638.21,1638.62,1637.81,1638.56
1675043580,ETHUSD,1,1638.56,1639.18,1638.52,1638.63
1675043640,ETHUSD,1,1638.63,1638.75,1637.62,1638.73
1675043700,ETHUSD,1,1638.73,1639.26,1638.62,1638.89
1675043760,ETHUSD,1,1638.89,1638.95,1638.14,1638.23
1675043820,ETHUSD,1,1638.23,1638.54,1637.93,1638.35
1675043880,ETHUSD,1,1638.35,1638.63,1637.63,1637.73
1675043940,ETHUSD,1,1637.73,1638.65,1637.64,1638.28
1675044000,ETHUSD,1,1638.28,1638.45,1637.93,1638.39
1675044060,ETHUSD,1,1638.39,1638.68,1637.91,1637.94
1675044120,ETHUSD,1,1637.94,1638.0,1635.78,1635.89
1675044180,ETHUSD,1,1635.89,1636.32,1635.03,1635.4
1675044240,ETHUSD,1,1635.4,1635.74,1635.01,1635.52
1675044300,ETHUSD,1,1635.52,1635.61,1634.4,1635.01
1675044360,ETHUSD,1,1635.01,1635.13,1633.68,1634.68
1675044420,ETHUSD,1,1634.68,1635.03,1634.57,1634.94
1675044480,ETHUSD,1,1634.94,1635.02,1634.04,1634.32
1675044540,ETHUSD,1,1634.32,1634.95,1634.32,1634.69
1675044600,ETHUSD,1,1634.69,1634.75,1633.8,1634.05
1675044660,ETHUSD,1,1634.05,1634.48,1631.69,1632.97
1675044720,ETHUSD,1,1632.97,1635.11,1632.54,1634.93
1675044780,ETHUSD,1,1634.93,1635.3,1633.8,1633.83
1675044840,ETHUSD,1,1633.83,1634.28,1631.7,1632.51
1675044900,ETHUSD,1,1632.51,1634.09,1631.93,1634.06
1675044960,ETHUSD,1,1634.06,1634.71,1633.92,1634.1
1675045020,ETHUSD,1,1634.1,1635.18,1634.04,1635.14
1675045080,ETHUSD,1,1635.14,1635.82,1635.01,1635.14
1675045140,ETHUSD,1,1635.14,1635.81,1634.92,1635.02
1675045200,ETHUSD,1,1635.02,1635.07,1634.57,1634.63
1675045260,ETHUSD,1,1634.63,1634.87,1634.1,1634.73
1675045320,ETHUSD,1,1634.73,1635.31,1634.37,1634.47
1675045380,ETHUSD,1,1634.47,1635.78,1634.12,1635.71
1675045440,ETHUSD,1,1635.71,1636.01,1635.28,1635.6
1675045500,ETHUSD,1,1635.6,1635.81,1634.93,1635.7
1675045560,ETHUSD,1,1635.7,1636.33,1634.69,1635.52
1675045620,ETHUSD,1,1635.52,1636.76,1635.39,1636.6
1675045680,ETHUSD,1,1636.6,1636.61,1635.87,1636.26
1675045740,ETHUSD,1,1636.26,1636.78,1636.03,1636.08
1675045800,ETHUSD,1,1636.08,1636.13,1635.09,1635.36
1675045860,ETHUSD,1,1635.36,1636.95,1635.31,1636.77
1675045920,ETHUSD,1,1636.77,1636.78,1635.98,1636.43
1675045980,ETHUSD,1,1636.43,1636.68,1635.66,1636.66
1675046040,ETHUSD,1,1636.66,1636.94,1636.61,1636.91
