start_at,symbol,period,open,high,low,close
1686009600,ETHUSD,1,1810.99,1811.68,1810.26,1811.6
1686009660,ETHUSD,1,1811.6,1812.01,1810.1,1811.93
1686009720,ETHUSD,1,1811.93,1812.13,1811.33,1811.38
1686009780,ETHUSD,1,1811.38,1811.67,1811.13,1811.52
1686009840,ETHUSD,1,1811.52,1811.86,1811.44,1811.8
1686009900,ETHUSD,1,1811.8,1812.22,1811.66,1811.93
1686009960,ETHUSD,1,1811.93,1811.97,1810.53,1810.61
1686010020,ETHUSD,1,1810.61,1811.69,1810.28,1810.33
1686010080,ETHUSD,1,1810.33,1810.6,1809.99,1810.44
1686010140,ETHUSD,1,1810.44,1811.16,1810.37,1811.04
1686010200,ETHUSD,1,1811.04,1811.31,1810.85,1811.07
1686010260,ETHUSD,1,1811.07,1811.23,1810.71,1811.11
1686010320,ETHUSD,1,1811.11,1811.13,1810.28,1810.4
1686010380,ETHUSD,1,1810.4,1811.3,1810.22,1811.25
1686010440,ETHUSD,1,1811.25,1811.38,1811.07,1811.29
1686010500,ETHUSD,1,1811.29,1812.17,1811.29,1811.98
1686010560,ETHUSD,1,1811.98,1812.1,1811.67,1812.03
1686010620,ETHUSD,1,1812.03,1812.29,1812.01,1812.09
1686010680,ETHUSD,1,1812.09,1812.14,1811.8,1811.94
1686010740,ETHUSD,1,1811.94,1812.28,1811.42,1812.1
1686010800,ETHUSD,1,1812.1,1812.22,1811.75,1811.76
1686010860,ETHUSD,1,1811.76,1811.92,1811.74,1811.85
1686010920,ETHUSD,1,1811.85,1811.88,1811.72,1811.79
1686010980,ETHUSD,1,1811.79,1812.43,1811.74,1812.31
1686011040,ETHUSD,1,1812.31,1812.31,1812.21,1812.25
1686011100,ETHUSD,1,1812.25,1812.45,1812.21,1812.31
1686011160,ETHUSD,1,1812.31,1812.4,1811.87,1811.88
1686011220,ETHUSD,1,1811.88,1812.67,1810.93,1811.1
1686011280,ETHUSD,1,1811.1,1811.18,1809.9,1811.08
1686011340,ETHUSD,1,1811.08,1811.72,1810.56,1810.63
1686011400,ETHUSD,1,1810.63,1811.42,1810.59,1811.11
1686011460,ETHUSD,1,1811.11,1811.78,1811.11,1811.58
1686011520,ETHUSD,1,1811.58,1812.16,1811.35,1812.12
1686011580,ETHUSD,1,1812.12,1812.24,1812.02,1812.06
1686011640,ETHUSD,1,1812.06,1812.37,1811.99,1812.35
1686011700,ETHUSD,1,1812.35,1812.4,1812.19,1812.27
1686011760,ETHUSD,1,1812.27,1812.7,1812.27,1812.7
1686011820,ETHUSD,1,1812.7,1812.77,1812.32,1812.47
1686011880,ETHUSD,1,1812.47,1812.5,1811.53,1811.67
1686011940,ETHUSD,1,1811.67,1811.9,1811.57,1811.75
1686012000,ETHUSD,1,1811.75,1811.85,1810.35,1810.48
1686012060,ETHUSD,1,1810.48,1811.51,1810.19,1811.51
1686012120,ETHUSD,1,1811.51,1812.71,1811.51,1811.88
1686012180,ETHUSD,1,1811.88,1812.72,1811.77,1812.66
1686012240,ETHUSD,1,1812.66,1812.75,1812.53,1812.55
1686012300,ETHUSD,1,1812.55,1812.62,1812.16,1812.25
1686012360,ETHUSD,1,1812.25,1812.45,1812.14,1812.26
1686012420,ETHUSD,1,1812.26,1812.32,1810.91,1811.21
1686012480,ETHUSD,1,1811.21,1811.34,1810.6,1811.24
1686012540,ETHUSD,1,1811.24,1811.4,1810.97,1811.24
1686012600,ETHUSD,1,1811.24,1811.47,1810.03,1810.24
1686012660,ETHUSD,1,1810.24,1810.26,1809.99,1810.18
1686012720,ETHUSD,1,1810.18,1810.21,1810.03,1810.09
1686012780,ETHUSD,1,1810.09,1810.15,1809.31,1809.62
1686012840,ETHUSD,1,1809.62,1810.23,1809.52,1809.91
1686012900,ETHUSD,1,1809.91,1810.03,1809.62,1809.91
1686012960,ETHUSD,1,1809.91,1810.16,1809.87,1810.1
1686013020,ETHUSD,1,1810.1,1810.15,1809.84,1809.89
1686013080,ETHUSD,1,1809.89,1811.4,1809.85,1811.4
1686013140,ETHUSD,1,1811.4,1811.7,1811.38,1811.51
1686013200,ETHUSD,1,1811.51,1811.59,1811.32,1811.58
1686013260,ETHUSD,1,1811.58,1811.99,1811.46,1811.85
1686013320,ETHUSD,1,1811.85,1811.98,1811.6,1811.6
1686013380,ETHUSD,1,1811.6,1811.78,1811.38,1811.57
1686013440,ETHUSD,1,1811.57,1811.73,1810.96,1811.12
