start_at,symbol,period,open,high,low,close
1672704000,ETHUSD,1,1213.64,1213.66,1212.94,1213.59
1672704060,ETHUSD,1,1213.59,1213.84,1212.5,1213.3
1672704120,ETHUSD,1,1213.3,1213.34,1213.06,1213.27
1672704180,ETHUSD,1,1213.27,1213.85,1213.02,1213.34
1672704240,ETHUSD,1,1213.34,1213.81,1213.16,1213.35
1672704300,ETHUSD,1,1213.35,1213.97,1213.31,1213.56
1672704360,ETHUSD,1,1213.56,1214.12,1213.55,1214.02
1672704420,ETHUSD,1,1214.02,1214.28,1213.96,1214.27
1672704480,ETHUSD,1,1214.27,1214.54,1214.07,1214.49
1672704540,ETHUSD,1,1214.49,1214.96,1214.43,1214.87
1672704600,ETHUSD,1,1214.87,1214.95,1214.53,1214.91
1672704660,ETHUSD,1,1214.91,1214.94,1214.57,1214.76
1672704720,ETHUSD,1,1214.76,1215.37,1214.75,1214.99
1672704780,ETHUSD,1,1214.99,1215.16,1214.64,1214.81
1672704840,ETHUSD,1,1214.81,1215.2,1214.66,1215.16
1672704900,ETHUSD,1,1215.16,1215.17,1214.89,1215.06
1672704960,ETHUSD,1,1215.06,1215.13,1215.0,1215.09
1672705020,ETHUSD,1,1215.09,1215.48,1215.02,1215.48
1672705080,ETHUSD,1,1215.48,1215.61,1215.34,1215.53
1672705140,ETHUSD,1,1215.53,1215.59,1215.36,1215.4
1672705200,ETHUSD,1,1215.4,1215.41,1215.12,1215.24
1672705260,ETHUSD,1,1215.24,1215.26,1215.1,1215.19
1672705320,ETHUSD,1,1215.19,1215.2,1214.67,1214.69
1672705380,ETHUSD,1,1214.69,1214.73,1214.15,1214.42
1672705440,ETHUSD,1,1214.42,1214.74,1214.35,1214.7
1672705500,ETHUSD,1,1214.7,1214.72,1214.19,1214.19
1672705560,ETHUSD,1,1214.19,1214.45,1214.12,1214.43
1672705620,ETHUSD,1,1214.43,1214.46,1214.06,1214.06
1672705680,ETHUSD,1,1214.06,1214.12,1213.96,1213.99
1672705740,ETHUSD,1,1213.99,1214.29,1213.89,1214.03
1672705800,ETHUSD,1,1214.03,1214.82,1213.95,1214.81
1672705860,ETHUSD,1,1214.81,1215.24,1214.73,1215.24
1672705920,ETHUSD,1,1215.24,1215.69,1215.11,1215.64
1672705980,ETHUSD,1,1215.64,1216.37,1215.61,1216.25
1672706040,ETHUSD,1,1216.25,1216.3,1215.82,1216.1
1672706100,ETHUSD,1,1216.1,1216.32,1216.01,1216.08
1672706160,ETHUSD,1,1216.08,1216.12,1215.99,1216.05
