start_at,symbol,period,open,high,low,close
1652313600,ETHUSD,1,2075.77,2083.42,2075.25,2081.68
1652313660,ETHUSD,1,2081.68,2095.14,2080.88,2093.63
1652313720,ETHUSD,1,2093.63,2093.79,2081.42,2083.66
1652313780,ETHUSD,1,2083.66,2083.8,2074.73,2075.66
1652313840,ETHUSD,1,2075.66,2080.8,2074.5,2080.43
1652313900,ETHUSD,1,2080.43,2081.84,2076.58,2080.84
1652313960,ETHUSD,1,2080.84,2081.99,2076.9,2076.9
1652314020,ETHUSD,1,2076.9,2076.9,2070.15,2070.56
1652314080,ETHUSD,1,2070.56,2082.66,2069.7,2082.66
1652314140,ETHUSD,1,2082.66,2092.5,2082.18,2086.1
1652314200,ETHUSD,1,2086.1,2089.44,2080.94,2081.58
1652314260,ETHUSD,1,2081.58,2089.6,2074.66,2089.27
1652314320,ETHUSD,1,2089.27,2102.46,2089.27,2099.99
1652314380,ETHUSD,1,2099.99,2109.76,2098.15,2106.11
1652314440,ETHUSD,1,2106.11,2110.39,2104.97,2104.97
1652314500,ETHUSD,1,2104.97,2107.78,2102.36,2107.78
1652314560,ETHUSD,1,2107.78,2109.55,2103.09,2104.17
1652314620,ETHUSD,1,2104.17,2105.11,2101.89,2104.04
1652314680,ETHUSD,1,2104.04,2104.45,2086.54,2091.62
1652314740,ETHUSD,1,2091.62,2099.57,2090.81,2096.51
1652314800,ETHUSD,1,2096.51,2099.73,2088.52,2099.73
1652314860,ETHUSD,1,2099.73,2105.02,2098.36,2104.69
1652314920,ETHUSD,1,2104.69,2111.25,2104.28,2110.5
1652314980,ETHUSD,1,2110.5,2122.2,2108.46,2120.87
1652315040,ETHUSD,1,2120.87,2125.21,2120.42,2122.12
1652315100,ETHUSD,1,2122.12,2132.85,2119.93,2128.43
1652315160,ETHUSD,1,2128.43,2133.8,2127.57,2133.68
1652315220,ETHUSD,1,2133.68,2133.79,2129.76,2130.56
1652315280,ETHUSD,1,2130.56,2135.85,2129.47,2129.69
1652315340,ETHUSD,1,2129.69,2129.72,2123.78,2126.59
1652315400,ETHUSD,1,2126.59,2128.7,2120.91,2123.28
1652315460,ETHUSD,1,2123.28,2131.86,2122.73,2131.2
1652315520,ETHUSD,1,2131.2,2140.32,2130.62,2139.33
1652315580,ETHUSD,1,2139.33,2139.61,2130.34,2132.88
1652315640,ETHUSD,1,2132.88,2139.4,2132.86,2136.9
1652315700,ETHUSD,1,2136.9,2139.82,2135.76,2139.82
1652315760,ETHUSD,1,2139.82,2145.92,2139.2,2139.64
1652315820,ETHUSD,1,2139.64,2145.03,2132.56,2133.47
1652315880,ETHUSD,1,2133.47,2134.85,2131.57,2133.75
1652315940,ETHUSD,1,2133.75,2144.55,2133.75,2139.55
1652316000,ETHUSD,1,2139.55,2148.32,2138.52,2148.3
1652316060,ETHUSD,1,2148.3,2152.36,2147.22,2151.45
1652316120,ETHUSD,1,2151.45,2172.59,2150.4,2172.59
1652316180,ETHUSD,1,2172.59,2185.02,2168.79,2179.56
1652316240,ETHUSD,1,2179.56,2180.41,2167.53,2169.69
1652316300,ETHUSD,1,2169.69,2172.24,2158.48,2158.73
1652316360,ETHUSD,1,2158.73,2159.5,2152.5,2156.72
1652316420,ETHUSD,1,2156.72,2159.47,2153.77,2154.36
1652316480,ETHUSD,1,2154.36,2158.84,2152.91,2158.76
1652316540,ETHUSD,1,2158.76,2171.91,2158.25,2171.91
1652316600,ETHUSD,1,2171.91,2171.91,2161.21,2163.23
1652316660,ETHUSD,1,2163.23,2166.0,2154.45,2155.45
1652316720,ETHUSD,1,2155.45,2160.57,2153.18,2158.94
1652316780,ETHUSD,1,2158.94,2161.7,2153.69,2154.66
1652316840,ETHUSD,1,2154.66,2158.69,2152.48,2154.46
1652316900,ETHUSD,1,2154.46,2155.35,2151.67,2153.84
1652316960,ETHUSD,1,2153.84,2157.73,2152.99,2155.88
1652317020,ETHUSD,1,2155.88,2156.04,2149.18,2149.88
1652317080,ETHUSD,1,2149.88,2150.0,2144.52,2146.08
1652317140,ETHUSD,1,2146.08,2147.52,2141.92,2142.35
1652317200,ETHUSD,1,2142.35,2143.36,2139.7,2141.11
1652317260,ETHUSD,1,2141.11,2151.02,2140.88,2147.66
1652317320,ETHUSD,1,2147.66,2157.04,2147.06,2157.04
1652317380,ETHUSD,1,2157.04,2157.25,2149.38,2150.75
1652317440,ETHUSD,1,2150.75,2154.89,2149.6,2151.99
1652317500,ETHUSD,1,2151.99,2151.99,2148.17,2149.15
1652317560,ETHUSD,1,2149.15,2149.51,2143.72,2145.5
1652317620,ETHUSD,1,2145.5,2153.04,2145.5,2152.84
1652317680,ETHUSD,1,2152.84,2154.99,2150.47,2151.27
1652317740,ETHUSD,1,2151.27,2151.75,2143.91,2145.08
1652317800,ETHUSD,1,2145.08,2147.82,2141.09,2146.65
1652317860,ETHUSD,1,2146.65,2148.9,2142.25,2142.31
1652317920,ETHUSD,1,2142.31,2142.55,2133.91,2135.8
1652317980,ETHUSD,1,2135.8,2136.91,2132.06,2132.62
1652318040,ETHUSD,1,2132.62,2133.23,2130.24,2131.83
1652318100,ETHUSD,1,2131.83,2141.53,2130.17,2141.53
1652318160,ETHUSD,1,2141.53,2143.14,2136.87,2139.98
1652318220,ETHUSD,1,2139.98,2141.81,2132.89,2132.89
1652318280,ETHUSD,1,2132.89,2133.16,2127.07,2127.65
1652318340,ETHUSD,1,2127.65,2129.87,2125.88,2127.33
1652318400,ETHUSD,1,2127.33,2131.48,2126.89,2130.99
1652318460,ETHUSD,1,2130.99,2133.58,2129.87,2129.87
1652318520,ETHUSD,1,2129.87,2134.21,2129.84,2129.94
1652318580,ETHUSD,1,2129.94,2130.16,2116.0,2117.24
1652318640,ETHUSD,1,2117.24,2117.4,2113.17,2113.54
1652318700,ETHUSD,1,2113.54,2123.6,2112.43,2122.83
1652318760,ETHUSD,1,2122.83,2123.79,2120.43,2121.34
1652318820,ETHUSD,1,2121.34,2122.04,2115.18,2115.18
1652318880,ETHUSD,1,2115.18,2117.63,2112.19,2117.24
1652318940,ETHUSD,1,2117.24,2122.01,2117.12,2118.44
1652319000,ETHUSD,1,2118.44,2121.12,2114.24,2121.02
1652319060,ETHUSD,1,2121.02,2123.98,2120.55,2123.13
1652319120,ETHUSD,1,2123.13,2124.61,2122.91,2122.91
1652319180,ETHUSD,1,2122.91,2123.24,2116.73,2116.98
1652319240,ETHUSD,1,2116.98,2116.98,2111.27,2113.96
1652319300,ETHUSD,1,2113.96,2114.34,2112.11,2112.28
1652319360,ETHUSD,1,2112.28,2116.99,2112.13,2115.96
1652319420,ETHUSD,1,2115.96,2116.29,2112.16,2113.25
1652319480,ETHUSD,1,2113.25,2116.78,2113.25,2115.35
1652319540,ETHUSD,1,2115.35,2116.78,2112.76,2114.15
1652319600,ETHUSD,1,2114.15,2116.62,2112.5,2116.36
1652319660,ETHUSD,1,2116.36,2121.97,2116.34,2118.91
1652319720,ETHUSD,1,2118.91,2122.19,2118.48,2122.19
1652319780,ETHUSD,1,2122.19,2125.41,2122.18,2124.54
1652319840,ETHUSD,1,2124.54,2125.02,2122.12,2122.12
1652319900,ETHUSD,1,2122.12,2130.56,2120.64,2128.35
1652319960,ETHUSD,1,2128.35,2133.25,2127.78,2132.85
1652320020,ETHUSD,1,2132.85,2134.35,2131.78,2132.72
1652320080,ETHUSD,1,2132.72,2134.99,2132.72,2133.47
1652320140,ETHUSD,1,2133.47,2133.93,2129.59,2130.39
1652320200,ETHUSD,1,2130.39,2132.11,2130.18,2130.48
1652320260,ETHUSD,1,2130.48,2130.79,2126.11,2126.21
1652320320,ETHUSD,1,2126.21,2126.32,2117.27,2118.63
1652320380,ETHUSD,1,2118.63,2118.63,2111.96,2111.96
1652320440,ETHUSD,1,2111.96,2113.29,2110.57,2112.11
1652320500,ETHUSD,1,2112.11,2112.11,2101.05,2101.69
1652320560,ETHUSD,1,2101.69,2102.15,2096.97,2096.97
1652320620,ETHUSD,1,2096.97,2097.94,2086.53,2097.33
1652320680,ETHUSD,1,2097.33,2098.69,2088.08,2090.35
1652320740,ETHUSD,1,2090.35,2095.71,2090.35,2095.71
1652320800,ETHUSD,1,2095.71,2099.12,2083.97,2084.76
1652320860,ETHUSD,1,2084.76,2084.86,2070.02,2084.86
1652320920,ETHUSD,1,2084.86,2089.23,2083.15,2085.08
1652320980,ETHUSD,1,2085.08,2089.0,2078.26,2089.0
1652321040,ETHUSD,1,2089.0,2098.92,2088.06,2098.51
1652321100,ETHUSD,1,2098.51,2098.85,2093.68,2093.99
1652321160,ETHUSD,1,2093.99,2104.76,2093.09,2104.67
1652321220,ETHUSD,1,2104.67,2104.82,2097.95,2097.95
1652321280,ETHUSD,1,2097.95,2097.97,2082.48,2085.34
1652321340,ETHUSD,1,2085.34,2086.37,2083.16,2084.19
1652321400,ETHUSD,1,2084.19,2085.38,2082.19,2084.52
1652321460,ETHUSD,1,2084.52,2093.55,2084.52,2093.55
1652321520,ETHUSD,1,2093.55,2098.1,2093.55,2098.1
1652321580,ETHUSD,1,2098.1,2100.29,2097.89,2099.72
1652321640,ETHUSD,1,2099.72,2102.41,2094.91,2102.11
1652321700,ETHUSD,1,2102.11,2113.3,2100.77,2111.93
1652321760,ETHUSD,1,2111.93,2114.9,2106.83,2106.83
1652321820,ETHUSD,1,2106.83,2106.83,2098.74,2098.97
1652321880,ETHUSD,1,2098.97,2105.23,2098.18,2100.95
1652321940,ETHUSD,1,2100.95,2100.95,2093.49,2095.26
1652322000,ETHUSD,1,2095.26,2099.93,2094.22,2098.26
1652322060,ETHUSD,1,2098.26,2102.29,2095.3,2100.58
1652322120,ETHUSD,1,2100.58,2102.1,2095.21,2095.95
1652322180,ETHUSD,1,2095.95,2095.95,2086.5,2089.02
1652322240,ETHUSD,1,2089.02,2097.4,2088.85,2097.4
1652322300,ETHUSD,1,2097.4,2098.34,2085.9,2086.97
1652322360,ETHUSD,1,2086.97,2087.97,2083.38,2084.55
1652322420,ETHUSD,1,2084.55,2093.34,2084.05,2091.82
1652322480,ETHUSD,1,2091.82,2093.36,2087.38,2087.75
1652322540,ETHUSD,1,2087.75,2091.37,2081.46,2081.58
1652322600,ETHUSD,1,2081.58,2083.55,2076.55,2078.15
1652322660,ETHUSD,1,2078.15,2078.53,2071.13,2072.16
1652322720,ETHUSD,1,2072.16,2076.53,2071.64,2076.5
1652322780,ETHUSD,1,2076.5,2082.18,2074.78,2078.72
1652322840,ETHUSD,1,2078.72,2078.95,2075.79,2078.22
1652322900,ETHUSD,1,2078.22,2087.35,2078.2,2085.44
1652322960,ETHUSD,1,2085.44,2085.44,2075.17,2076.76
1652323020,ETHUSD,1,2076.76,2076.76,2054.98,2054.98
1652323080,ETHUSD,1,2054.98,2066.65,2054.14,2056.25
1652323140,ETHUSD,1,2056.25,2064.15,2056.25,2060.72
1652323200,ETHUSD,1,2060.72,2062.16,2053.48,2053.48
1652323260,ETHUSD,1,2053.48,2053.9,2043.75,2045.11
1652323320,ETHUSD,1,2045.11,2049.72,2041.87,2049.72
1652323380,ETHUSD,1,2049.72,2049.72,2042.95,2044.7
1652323440,ETHUSD,1,2044.7,2044.73,2036.68,2042.4
1652323500,ETHUSD,1,2042.4,2046.31,2039.69,2039.79
1652323560,ETHUSD,1,2039.79,2044.5,2037.16,2041.91
1652323620,ETHUSD,1,2041.91,2046.41,2041.08,2046.41
1652323680,ETHUSD,1,2046.41,2055.92,2046.23,2053.46
1652323740,ETHUSD,1,2053.46,2054.71,2050.14,2050.54
1652323800,ETHUSD,1,2050.54,2054.71,2050.44,2053.51
1652323860,ETHUSD,1,2053.51,2053.51,2040.64,2041.91
1652323920,ETHUSD,1,2041.91,2050.34,2040.42,2050.34
1652323980,ETHUSD,1,2050.34,2051.36,2046.16,2047.9
1652324040,ETHUSD,1,2047.9,2048.55,2044.24,2044.25
1652324100,ETHUSD,1,2044.25,2047.06,2040.57,2044.39
1652324160,ETHUSD,1,2044.39,2044.39,2038.76,2039.98
1652324220,ETHUSD,1,2039.98,2047.16,2039.09,2046.3
1652324280,ETHUSD,1,2046.3,2047.16,2044.65,2046.84
1652324340,ETHUSD,1,2046.84,2046.84,2040.23,2040.39
1652324400,ETHUSD,1,2040.39,2044.41,2038.68,2043.0
1652324460,ETHUSD,1,2043.0,2048.96,2043.0,2048.33
1652324520,ETHUSD,1,2048.33,2054.45,2047.73,2054.4
