start_at,symbol,period,open,high,low,close
1655337600,ETHUSD,1,1236.52,1239.18,1235.98,1236.36
1655337660,ETHUSD,1,1236.36,1237.99,1235.81,1236.43
1655337720,ETHUSD,1,1236.43,1244.37,1236.43,1244.13
1655337780,ETHUSD,1,1244.13,1246.21,1241.91,1241.91
1655337840,ETHUSD,1,1241.91,1246.68,1241.63,1246.62
1655337900,ETHUSD,1,1246.62,1248.34,1243.46,1247.62
1655337960,ETHUSD,1,1247.62,1247.62,1243.24,1243.51
1655338020,ETHUSD,1,1243.51,1245.7,1242.8,1243.87
1655338080,ETHUSD,1,1243.87,1253.12,1243.53,1253.12
1655338140,ETHUSD,1,1253.12,1255.63,1251.79,1251.79
1655338200,ETHUSD,1,1251.79,1251.87,1247.25,1248.17
1655338260,ETHUSD,1,1248.17,1250.48,1247.37,1249.3
1655338320,ETHUSD,1,1249.3,1249.3,1246.21,1248.03
1655338380,ETHUSD,1,1248.03,1250.04,1246.03,1249.78
1655338440,ETHUSD,1,1249.78,1250.02,1246.15,1246.15
1655338500,ETHUSD,1,1246.15,1246.22,1243.11,1243.44
1655338560,ETHUSD,1,1243.44,1243.79,1241.57,1242.14
1655338620,ETHUSD,1,1242.14,1242.51,1237.34,1237.49
1655338680,ETHUSD,1,1237.49,1238.49,1235.99,1236.07
1655338740,ETHUSD,1,1236.07,1238.6,1234.84,1235.55
1655338800,ETHUSD,1,1235.55,1236.87,1234.33,1234.53
1655338860,ETHUSD,1,1234.53,1235.03,1233.72,1234.57
1655338920,ETHUSD,1,1234.57,1235.68,1233.13,1234.93
1655338980,ETHUSD,1,1234.93,1235.35,1230.1,1231.03
1655339040,ETHUSD,1,1231.03,1231.03,1229.02,1229.27
1655339100,ETHUSD,1,1229.27,1230.97,1229.19,1230.97
1655339160,ETHUSD,1,1230.97,1231.52,1227.55,1229.58
1655339220,ETHUSD,1,1229.58,1230.93,1229.01,1229.01
1655339280,ETHUSD,1,1229.01,1230.37,1228.73,1229.04
1655339340,ETHUSD,1,1229.04,1231.25,1228.85,1230.71
1655339400,ETHUSD,1,1230.71,1234.7,1230.71,1233.11
1655339460,ETHUSD,1,1233.11,1235.82,1231.17,1231.34
1655339520,ETHUSD,1,1231.34,1232.63,1230.71,1230.84
1655339580,ETHUSD,1,1230.84,1231.43,1229.12,1231.43
1655339640,ETHUSD,1,1231.43,1235.11,1231.43,1234.63
1655339700,ETHUSD,1,1234.63,1238.56,1234.37,1237.29
1655339760,ETHUSD,1,1237.29,1238.27,1236.98,1237.4
1655339820,ETHUSD,1,1237.4,1241.1,1237.1,1239.94
1655339880,ETHUSD,1,1239.94,1240.09,1236.56,1236.77
1655339940,ETHUSD,1,1236.77,1236.94,1233.5,1234.51
1655340000,ETHUSD,1,1234.51,1234.8,1232.4,1232.69
1655340060,ETHUSD,1,1232.69,1233.39,1230.4,1230.7
1655340120,ETHUSD,1,1230.7,1230.7,1227.19,1228.79
1655340180,ETHUSD,1,1228.79,1229.58,1228.39,1229.06
1655340240,ETHUSD,1,1229.06,1229.06,1225.21,1227.07
1655340300,ETHUSD,1,1227.07,1227.53,1225.76,1226.33
1655340360,ETHUSD,1,1226.33,1228.2,1225.47,1227.9
1655340420,ETHUSD,1,1227.9,1228.62,1227.28,1228.62
1655340480,ETHUSD,1,1228.62,1229.87,1226.05,1226.23
1655340540,ETHUSD,1,1226.23,1226.23,1222.56,1222.67
1655340600,ETHUSD,1,1222.67,1226.24,1222.33,1225.59
1655340660,ETHUSD,1,1225.59,1228.57,1225.58,1228.26
1655340720,ETHUSD,1,1228.26,1229.11,1225.87,1226.54
1655340780,ETHUSD,1,1226.54,1229.22,1226.54,1228.98
1655340840,ETHUSD,1,1228.98,1231.56,1228.28,1230.66
1655340900,ETHUSD,1,1230.66,1231.4,1230.34,1230.47
1655340960,ETHUSD,1,1230.47,1232.58,1230.47,1230.92
1655341020,ETHUSD,1,1230.92,1234.4,1230.49,1234.4
1655341080,ETHUSD,1,1234.4,1235.78,1234.1,1234.73
1655341140,ETHUSD,1,1234.73,1234.78,1232.91,1234.21
1655341200,ETHUSD,1,1234.21,1236.89,1233.1,1236.2
1655341260,ETHUSD,1,1236.2,1236.61,1235.89,1235.89
1655341320,ETHUSD,1,1235.89,1235.89,1233.06,1234.76
1655341380,ETHUSD,1,1234.76,1234.93,1233.33,1234.79
1655341440,ETHUSD,1,1234.79,1237.04,1234.79,1236.11
1655341500,ETHUSD,1,1236.11,1236.11,1232.56,1233.02
1655341560,ETHUSD,1,1233.02,1237.15,1233.02,1236.69
1655341620,ETHUSD,1,1236.69,1238.04,1234.04,1234.33
1655341680,ETHUSD,1,1234.33,1237.72,1234.33,1237.4
1655341740,ETHUSD,1,1237.4,1237.4,1235.98,1236.37
1655341800,ETHUSD,1,1236.37,1238.19,1236.35,1238.11
1655341860,ETHUSD,1,1238.11,1240.28,1238.09,1240.04
1655341920,ETHUSD,1,1240.04,1243.11,1240.04,1242.7
1655341980,ETHUSD,1,1242.7,1247.33,1242.7,1247.33
1655342040,ETHUSD,1,1247.33,1252.19,1246.05,1252.18
1655342100,ETHUSD,1,1252.18,1254.59,1247.59,1248.12
1655342160,ETHUSD,1,1248.12,1249.2,1246.11,1246.11
1655342220,ETHUSD,1,1246.11,1248.21,1243.78,1245.24
1655342280,ETHUSD,1,1245.24,1245.33,1244.2,1245.29
1655342340,ETHUSD,1,1245.29,1245.32,1242.81,1242.99
1655342400,ETHUSD,1,1242.99,1244.19,1241.8,1243.29
1655342460,ETHUSD,1,1243.29,1245.09,1242.85,1245.09
1655342520,ETHUSD,1,1245.09,1246.95,1243.7,1246.78
1655342580,ETHUSD,1,1246.78,1246.93,1243.98,1244.09
1655342640,ETHUSD,1,1244.09,1244.22,1242.43,1242.63
1655342700,ETHUSD,1,1242.63,1243.54,1242.5,1243.54
1655342760,ETHUSD,1,1243.54,1244.17,1243.0,1243.0
1655342820,ETHUSD,1,1243.0,1243.92,1242.04,1242.31
1655342880,ETHUSD,1,1242.31,1243.26,1242.19,1242.25
1655342940,ETHUSD,1,1242.25,1244.04,1242.25,1243.01
1655343000,ETHUSD,1,1243.01,1243.54,1242.0,1242.18
1655343060,ETHUSD,1,1242.18,1242.33,1239.88,1239.92
1655343120,ETHUSD,1,1239.92,1240.07,1238.43,1239.55
1655343180,ETHUSD,1,1239.55,1239.64,1236.26,1236.85
1655343240,ETHUSD,1,1236.85,1237.53,1235.71,1235.74
1655343300,ETHUSD,1,1235.74,1237.11,1235.2,1236.7
1655343360,ETHUSD,1,1236.7,1236.82,1235.36,1235.36
1655343420,ETHUSD,1,1235.36,1237.2,1235.36,1236.49
1655343480,ETHUSD,1,1236.49,1236.49,1232.48,1232.62
