start_at,symbol,period,open,high,low,close
1664064000,ETHUSD,1,1317.21,1318.84,1316.73,1318.84
1664064060,ETHUSD,1,1318.84,1319.43,1318.65,1319.31
1664064120,ETHUSD,1,1319.31,1320.14,1318.49,1320.03
1664064180,ETHUSD,1,1320.03,1320.11,1317.6,1317.93
1664064240,ETHUSD,1,1317.93,1321.03,1317.31,1320.12
1664064300,ETHUSD,1,1320.12,1320.28,1317.38,1317.91
1664064360,ETHUSD,1,1317.91,1319.25,1317.72,1318.65
1664064420,ETHUSD,1,1318.65,1319.04,1317.53,1317.62
1664064480,ETHUSD,1,1317.62,1320.78,1317.53,1320.37
1664064540,ETHUSD,1,1320.37,1323.68,1320.37,1322.91
1664064600,ETHUSD,1,1322.91,1322.98,1320.28,1321.46
1664064660,ETHUSD,1,1321.46,1322.54,1320.94,1322.38
1664064720,ETHUSD,1,1322.38,1323.55,1322.37,1323.42
1664064780,ETHUSD,1,1323.42,1323.44,1321.62,1323.0
1664064840,ETHUSD,1,1323.0,1323.23,1321.86,1322.49
1664064900,ETHUSD,1,1322.49,1322.93,1321.13,1321.62
1664064960,ETHUSD,1,1321.62,1321.71,1321.0,1321.1
1664065020,ETHUSD,1,1321.1,1321.94,1321.02,1321.22
1664065080,ETHUSD,1,1321.22,1321.89,1319.91,1320.34
1664065140,ETHUSD,1,1320.34,1320.39,1318.47,1318.7
1664065200,ETHUSD,1,1318.7,1318.73,1317.87,1318.24
1664065260,ETHUSD,1,1318.24,1318.25,1316.07,1317.71
1664065320,ETHUSD,1,1317.71,1317.77,1315.64,1316.1
1664065380,ETHUSD,1,1316.1,1317.3,1315.21,1315.38
1664065440,ETHUSD,1,1315.38,1317.04,1314.53,1316.26
1664065500,ETHUSD,1,1316.26,1316.49,1315.33,1315.51
1664065560,ETHUSD,1,1315.51,1316.91,1315.48,1316.68
1664065620,ETHUSD,1,1316.68,1317.48,1316.58,1317.38
1664065680,ETHUSD,1,1317.38,1318.65,1316.94,1318.36
1664065740,ETHUSD,1,1318.36,1319.18,1318.2,1318.57
1664065800,ETHUSD,1,1318.57,1318.87,1318.13,1318.85
1664065860,ETHUSD,1,1318.85,1319.02,1317.84,1318.73
1664065920,ETHUSD,1,1318.73,1320.08,1318.71,1319.47
1664065980,ETHUSD,1,1319.47,1319.5,1318.24,1318.57
1664066040,ETHUSD,1,1318.57,1318.92,1318.54,1318.6
1664066100,ETHUSD,1,1318.6,1321.01,1318.6,1320.85
1664066160,ETHUSD,1,1320.85,1320.9,1319.15,1320.34
1664066220,ETHUSD,1,1320.34,1320.62,1319.8,1320.42
1664066280,ETHUSD,1,1320.42,1320.89,1319.84,1320.59
1664066340,ETHUSD,1,1320.59,1320.93,1320.23,1320.82
1664066400,ETHUSD,1,1320.82,1320.89,1319.42,1319.55
1664066460,ETHUSD,1,1319.55,1319.57,1318.36,1318.71
1664066520,ETHUSD,1,1318.71,1319.74,1318.63,1319.44
1664066580,ETHUSD,1,1319.44,1320.48,1319.4,1319.86
1664066640,ETHUSD,1,1319.86,1320.63,1319.69,1320.27
