start_at,symbol,period,open,high,low,close
1665878400,ETHUSD,1,1274.93,1275.1,1274.62,1275.01
1665878460,ETHUSD,1,1275.01,1276.3,1274.99,1276.26
1665878520,ETHUSD,1,1276.26,1277.71,1275.96,1277.59
1665878580,ETHUSD,1,1277.59,1277.6,1276.3,1276.81
1665878640,ETHUSD,1,1276.81,1278.34,1276.81,1278.27
1665878700,ETHUSD,1,1278.27,1278.35,1277.57,1278.12
1665878760,ETHUSD,1,1278.12,1278.38,1277.36,1277.87
1665878820,ETHUSD,1,1277.87,1278.02,1277.36,1277.67
1665878880,ETHUSD,1,1277.67,1277.75,1276.38,1276.48
1665878940,ETHUSD,1,1276.48,1276.77,1276.36,1276.61
1665879000,ETHUSD,1,1276.61,1277.14,1276.58,1276.96
1665879060,ETHUSD,1,1276.96,1276.97,1276.26,1276.68
1665879120,ETHUSD,1,1276.68,1277.34,1276.39,1276.74
1665879180,ETHUSD,1,1276.74,1277.15,1276.34,1276.91
1665879240,ETHUSD,1,1276.91,1277.3,1276.87,1277.11
1665879300,ETHUSD,1,1277.11,1277.33,1276.8,1277.25
1665879360,ETHUSD,1,1277.25,1278.18,1277.17,1278.15
1665879420,ETHUSD,1,1278.15,1278.4,1277.66,1277.72
1665879480,ETHUSD,1,1277.72,1277.84,1277.29,1277.29
1665879540,ETHUSD,1,1277.29,1277.5,1277.19,1277.42
1665879600,ETHUSD,1,1277.42,1277.48,1276.94,1276.97
1665879660,ETHUSD,1,1276.97,1277.57,1276.96,1277.28
1665879720,ETHUSD,1,1277.28,1277.39,1277.21,1277.37
1665879780,ETHUSD,1,1277.37,1277.43,1276.98,1276.98
1665879840,ETHUSD,1,1276.98,1277.03,1276.4,1276.74
1665879900,ETHUSD,1,1276.74,1277.45,1276.68,1277.45
1665879960,ETHUSD,1,1277.45,1277.59,1276.76,1277.14
1665880020,ETHUSD,1,1277.14,1277.78,1277.11,1277.78
1665880080,ETHUSD,1,1277.78,1278.66,1277.74,1278.27
1665880140,ETHUSD,1,1278.27,1278.87,1278.18,1278.32
1665880200,ETHUSD,1,1278.32,1278.35,1276.83,1277.35
